feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
EC.1.13.11.2	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442267627e-09	9.1308580971146e-08
EC.4.1.2.29	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.4.1.1.101	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.3.4.11.7	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.3.3.10	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.7.4.2	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.7.1.36	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.5.3.2.6	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.4.1.1.5	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.5.1.1.5	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.3.6.3.35	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442267627e-09	9.1308580971146e-08
EC.1.11.1.10	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.6.1.14	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.6.3.2.7	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.5.1.3.25	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442267627e-09	9.1308580971146e-08
EC.2.5.1.83	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.1.14.99.53	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.4.4.1.2	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.3.1.200	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.3.1.2.20	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.4.1.333	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.1.1.3.21	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.4.1.1.25	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.3.5.1.47	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.7.1.203	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442267627e-09	9.1308580971146e-08
EC.2.7.1.204	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442267627e-09	9.1308580971146e-08
EC.2.3.1.168	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.4.1.216	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.6.1.112	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.3.4.24.30	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.3.4.24.28	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.3.4.21.19	Week_and_Consortium	NS6_w5	3.24735734065349	0.381918233315214	32	30	1.73199442268919e-09	9.1308580971146e-08
EC.2.7.1.12	Week_and_Consortium	NS6_w5	1.75673929920663	0.29980800849303	32	32	2.34313856275086e-06	0.000119784083495779
EC.3.1.3.85	Week_and_Consortium	NS6_w5	1.64257891456109	0.291022942021618	32	32	3.78348022791796e-06	0.000187727386602871
EC.2.7.1.198	Week_and_Consortium	NS6_w5	1.79695051693764	0.32251137260432	32	32	5.18676575123192e-06	0.000250002109209379
EC.1.6.1.2	Week_and_Consortium	NS6_w5	1.63313992651671	0.29795527331548	32	32	6.66608801696784e-06	0.000312380291239576
EC.3.1.3.102	Week_and_Consortium	NS6_w5	0.776169330893575	0.142559654409763	32	32	7.37872604098768e-06	0.000336430022463411
EC.1.17.4.1	Week_and_Consortium	NS6_w5	0.0962321708343874	0.0183609156821886	32	32	1.17899416287442e-05	0.00043686565191131
EC.1.8.1.7	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.2.1.1.35	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.4.1.1.33	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.1.4.5.1	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.2.1.1.172	Week_and_Consortium	NS6_w5	1.67227707548698	0.31597437434635	32	32	1.12533785465427e-05	0.00043686565191131
EC.3.2.1.196	Week_and_Consortium	NS6_w5	1.61688676988578	0.307572380520994	32	32	1.24200825133938e-05	0.00043686565191131
EC.4.1.99.3	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.3.4.21.83	Week_and_Consortium	NS6_w5	1.61688676988578	0.307572380520994	32	32	1.24200825133938e-05	0.00043686565191131
EC.3.4.25.2	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.4.1.2.43	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.3.1.31.1	Week_and_Consortium	NS6_w5	1.72293805021308	0.328227501744508	32	32	1.26890438314488e-05	0.00043686565191131
EC.2.4.1.12	Week_and_Consortium	NS6_w5	0.850211747705695	0.165184094809241	32	32	1.53788467011157e-05	0.000518882287695643
EC.1.1.1.93	Week_and_Consortium	NS6_w5	1.00452041310031	0.199228532556967	32	32	2.25678907974378e-05	0.000679857710272815
EC.4.1.1.73	Week_and_Consortium	NS6_w5	1.00452041310031	0.199228532556967	32	32	2.25678907974378e-05	0.000679857710272815
EC.1.1.1.83	Week_and_Consortium	NS6_w5	1.00452041310031	0.199228532556967	32	32	2.25678907974378e-05	0.000679857710272815
EC.4.1.3.30	Week_and_Consortium	NS6_w5	1.00452041310031	0.199228532556967	32	32	2.25678907974378e-05	0.000679857710272815
EC.2.7.1.53	Week_and_Consortium	NS6_w5	1.00452041310031	0.199228532556967	32	32	2.25678907974378e-05	0.000679857710272815
EC.2.8.3.19	Week_and_Consortium	NS6_w5	1.00452041310031	0.199228532556967	32	32	2.25678907974378e-05	0.000679857710272815
EC.3.6.3.14	Week_and_Consortium	NS6_w5	-0.0633016596417699	0.0137120463905069	32	32	7.35576661559467e-05	0.000767996366534288
EC.4.1.1.20	Week_and_Consortium	NS6_w5	0.0861661881877922	0.018120507056413	32	32	4.64725954961347e-05	0.000767996366534288
EC.2.1.1.265	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103514324	32	32	0.000119729131238007	0.000767996366534288
EC.3.4.23.51	Week_and_Consortium	NS6_w5	1.41555786929951	0.31538759822634	32	32	0.000104867591916179	0.000767996366534288
EC.1.17.99.7	Week_and_Consortium	NS6_w5	1.17191937937668	0.249808814898398	32	32	5.97910962161829e-05	0.000767996366534288
EC.5.3.3.2	Week_and_Consortium	NS6_w5	1.56834723966001	0.320790441129014	32	32	3.45321934995641e-05	0.000767996366534288
EC.5.3.3.14	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103514324	32	32	0.000119729131238007	0.000767996366534288
EC.1.1.1.76	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103511716	32	32	0.000119729131226828	0.000767996366534288
EC.1.1.1.304	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103511716	32	32	0.000119729131226828	0.000767996366534288
EC.4.99.1.9	Week_and_Consortium	NS6_w5	1.03737187112003	0.220394145125174	32	32	5.72548488628075e-05	0.000767996366534288
EC.4.99.1.1	Week_and_Consortium	NS6_w5	1.03737187112003	0.220394145125174	32	32	5.72548488628075e-05	0.000767996366534288
EC.4.2.99.21	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103514324	32	32	0.000119729131238007	0.000767996366534288
EC.3.1.3.81	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103514324	32	32	0.000119729131238007	0.000767996366534288
EC.3.1.2.6	Week_and_Consortium	NS6_w5	1.63774210161367	0.335836882076081	32	32	3.5743504467556e-05	0.000767996366534288
EC.3.1.3.4	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103514324	32	32	0.000119729131238007	0.000767996366534288
EC.6.3.1.5	Week_and_Consortium	NS6_w5	1.0889213785838	0.222678611044987	32	32	3.44273365220626e-05	0.000767996366534288
EC.2.5.1.48	Week_and_Consortium	NS6_w5	1.02567309583885	0.212417802819355	32	32	4.08456967848436e-05	0.000767996366534288
EC.1.1.1.47	Week_and_Consortium	NS6_w5	2.07963742862383	0.430340940658061	32	31	4.03978254293465e-05	0.000767996366534288
EC.1.1.99.1	Week_and_Consortium	NS6_w5	1.53746775796425	0.346252103514324	32	32	0.000119729131238007	0.000767996366534288
EC.1.7.5.1	Week_and_Consortium	NS6_w5	1.53746775796426	0.346252103511726	32	32	0.000119729131227955	0.000767996366534288
